location_id,prediction_period_start,admin1_region,admin2_zone,admin3_woreda,risk_probability,risk_prediction,risk_bucket,alert_role,alert_level,source_zone_high_risk_count,source_zone_very_high_count,source_zone_max_risk_probability,source_zone_top_source_woreda,alert_reason
ETH:1a48f909a137,2026-01-01,SNNPR,Kefa,Adiyo,0.4921284,0,moderate,nearby_same_zone,monitor,5,0,0.6788345,Bonga,This woreda is in the same zone as a high or very-high risk source woreda.
ETH:345885ae4db8,2026-01-01,SNNPR,Kembata Tembaro,Kedida Gamela,0.49189898,0,moderate,nearby_same_zone,monitor,6,0,0.5657085,Doyogena,This woreda is in the same zone as a high or very-high risk source woreda.
ETH:5e8f625cd9de,2026-01-01,Afar,Afar 3,Amibara,0.49168557,0,moderate,nearby_same_zone,monitor,7,0,0.6939091,Awash town,This woreda is in the same zone as a high or very-high risk source woreda.
ETH:83376686d89e,2026-01-01,Oromia,E Wellega,Wayu Tuka,0.48903814,0,moderate,nearby_same_zone,monitor,6,0,0.6111743,Sibu Sire,This woreda is in the same zone as a high or very-high risk source woreda.
ETH:ET110205,2026-01-01,South West Ethiopia,Kefa,Adiyio,0.488989,0,moderate,nearby_same_zone,monitor,19,0,0.6822803,Bita,This woreda is in the same zone as a high or very-high risk source woreda.
ETH:ed1506159ad4,2026-01-01,Amhara,E Gojjam,Sedie,0.488917,0,moderate,nearby_same_zone,monitor,15,0,0.6851867,Awabel,This woreda is in the same zone as a high or very-high risk source woreda.
ETH:f3c2370e7e4e,2026-01-01,Oromia,N Shoa,Kuyu,0.4887789,0,moderate,nearby_same_zone,monitor,10,0,0.6684717,Deraa,This woreda is in the same zone as a high or very-high risk source woreda.
ETH:2d7d6724fc7a,2026-01-01,Amhara,North Shewa,Merhabete,0.48853368,0,moderate,nearby_same_zone,monitor,5,0,0.5511707,Angolelana Tera,This woreda is in the same zone as a high or very-high risk source woreda.
ETH:e98aada9da79,2026-01-01,Oromia,Shaggar City,Mana Abichu sub city,0.48774937,0,moderate,nearby_same_zone,monitor,6,0,0.6244372,Burayu sub city,This woreda is in the same zone as a high or very-high risk source woreda.
ETH:801bd2ed1154,2026-01-01,SNNPR,Bench Sheko,South Bench,0.48759133,0,moderate,nearby_same_zone,monitor,3,0,0.6533141,Sheko,This woreda is in the same zone as a high or very-high risk source woreda.
ETH:1163602ddc00,2026-01-01,Amhara,N Shewa,Antskia Gemza,0.48671833,0,moderate,nearby_same_zone,monitor,12,0,0.61323196,Mojana wedra,This woreda is in the same zone as a high or very-high risk source woreda.
ETH:afed16d72b31,2026-01-01,Amhara,S Wello,Kelela,0.48659953,0,moderate,nearby_same_zone,monitor,4,0,0.5888631,Kutaber,This woreda is in the same zone as a high or very-high risk source woreda.
ETH:f6d16772f352,2026-01-01,Amhara,E Gojjam,Enargena Enawga,0.4861804,0,moderate,nearby_same_zone,monitor,15,0,0.6851867,Awabel,This woreda is in the same zone as a high or very-high risk source woreda.
ETH:7891bc1c396c,2026-01-01,Oromia,North Shoa,Jida,0.48615137,0,moderate,nearby_same_zone,monitor,3,0,0.51986957,Dera (OR),This woreda is in the same zone as a high or very-high risk source woreda.
ETH:7d6141712ffe,2026-01-01,Oromia,E Wellega,Leqa Dulecha,0.48607102,0,moderate,nearby_same_zone,monitor,6,0,0.6111743,Sibu Sire,This woreda is in the same zone as a high or very-high risk source woreda.
ETH:e06eb41baee6,2026-01-01,Oromia,North Shoa,Gerar Jarso,0.48596144,0,moderate,nearby_same_zone,monitor,3,0,0.51986957,Dera (OR),This woreda is in the same zone as a high or very-high risk source woreda.
ETH:8209cdd5c4a0,2026-01-01,Oromia,North Shoa,Degem,0.4853168,0,moderate,nearby_same_zone,monitor,3,0,0.51986957,Dera (OR),This woreda is in the same zone as a high or very-high risk source woreda.
ETH:ET030515,2026-01-01,Amhara,North Shewa (AM),Ankober,0.4849392,0,moderate,nearby_same_zone,monitor,15,0,0.66855365,Angolelana Tera,This woreda is in the same zone as a high or very-high risk source woreda.
ETH:6f7ed55c233c,2026-01-01,SNNPR,S Omo,North Ari,0.4845467,0,moderate,nearby_same_zone,monitor,4,0,0.55308664,South Ari,This woreda is in the same zone as a high or very-high risk source woreda.
ETH:61380c063f81,2026-01-01,Amhara,S Gonder,Andabet,0.4845083,0,moderate,nearby_same_zone,monitor,10,0,0.62539005,Sedie Muja,This woreda is in the same zone as a high or very-high risk source woreda.
ETH:ET041307,2026-01-01,Oromia,South West Shewa,Kersana Malima,0.484358,0,moderate,nearby_same_zone,monitor,8,0,0.5864828,Ilu,This woreda is in the same zone as a high or very-high risk source woreda.
ETH:2cbeccfb3f09,2026-01-01,SNNPR,Kembata Tembaro,Durame Town,0.4841726,0,moderate,nearby_same_zone,monitor,6,0,0.5657085,Doyogena,This woreda is in the same zone as a high or very-high risk source woreda.
ETH:ET041013,2026-01-01,Oromia,East Hararge,Bedeno,0.48404315,0,moderate,nearby_same_zone,monitor,10,0,0.63340354,Meyu Muleke,This woreda is in the same zone as a high or very-high risk source woreda.
ETH:ET110505,2026-01-01,South West Ethiopia,West Omo,Bero,0.48396367,0,moderate,nearby_same_zone,monitor,8,0,0.6910518,Maji,This woreda is in the same zone as a high or very-high risk source woreda.
ETH:de3ac166c1b5,2026-01-01,SNNPR,S Omo,Woba Ari,0.48348773,0,moderate,nearby_same_zone,monitor,4,0,0.55308664,South Ari,This woreda is in the same zone as a high or very-high risk source woreda.
ETH:4681e75bcfbb,2026-01-01,Amhara,North Shewa,Hagere Mariam,0.4828292,0,moderate,nearby_same_zone,monitor,5,0,0.5511707,Angolelana Tera,This woreda is in the same zone as a high or very-high risk source woreda.
ETH:eb044347d272,2026-01-01,Amhara,S Wello,Wogidi,0.48265108,0,moderate,nearby_same_zone,monitor,4,0,0.5888631,Kutaber,This woreda is in the same zone as a high or very-high risk source woreda.
ETH:ET041005,2026-01-01,Oromia,East Hararge,Fedis,0.48226622,0,moderate,nearby_same_zone,monitor,10,0,0.63340354,Meyu Muleke,This woreda is in the same zone as a high or very-high risk source woreda.
ETH:66ce920abcc4,2026-01-01,SNNPR,Hadiya,Mirab Badowach,0.48069718,0,moderate,nearby_same_zone,monitor,14,0,0.6571618,Lemo,This woreda is in the same zone as a high or very-high risk source woreda.
ETH:cc6a90191937,2026-01-01,Oromia,North Shoa,Berek,0.47944167,0,moderate,nearby_same_zone,monitor,3,0,0.51986957,Dera (OR),This woreda is in the same zone as a high or very-high risk source woreda.
ETH:6760ce8e8afe,2026-01-01,Oromia,West Harerghe,Hirna town,0.47930893,0,moderate,nearby_same_zone,monitor,15,0,0.70219034,Shenen Dugo ( Mesela ),This woreda is in the same zone as a high or very-high risk source woreda.
ETH:8a0243e4e8b8,2026-01-01,Oromia,East Hararge,Gida Ayana,0.47917807,0,moderate,nearby_same_zone,monitor,10,0,0.63340354,Meyu Muleke,This woreda is in the same zone as a high or very-high risk source woreda.
ETH:4626ae2a7869,2026-01-01,Amhara,S Wello,Were Ilu,0.47903195,0,moderate,nearby_same_zone,monitor,4,0,0.5888631,Kutaber,This woreda is in the same zone as a high or very-high risk source woreda.
ETH:a2539f361523,2026-01-01,Oromia,Finfine Zuria,Burayu,0.47865167,0,moderate,nearby_same_zone,monitor,9,0,0.6879993,Sebeta Hawas,This woreda is in the same zone as a high or very-high risk source woreda.
ETH:df2b02cbfc99,2026-01-01,South West Ethiopia,Kefa,Bitta,0.4780593,0,moderate,nearby_same_zone,monitor,19,0,0.6822803,Bita,This woreda is in the same zone as a high or very-high risk source woreda.
ETH:2c7e1fc220ba,2026-01-01,Amhara,N Gonder,Adi Arkay,0.47777852,0,moderate,nearby_same_zone,monitor,4,0,0.6392265,Debark,This woreda is in the same zone as a high or very-high risk source woreda.
ETH:f27f83c39efc,2026-01-01,Oromia,W Arsi,Adaba,0.47706196,0,moderate,nearby_same_zone,monitor,1,0,0.5134551,Kokosa,This woreda is in the same zone as a high or very-high risk source woreda.
ETH:b8fd7c42156a,2026-01-01,Amhara,S Wello,Tehuledere,0.47680736,0,moderate,nearby_same_zone,monitor,4,0,0.5888631,Kutaber,This woreda is in the same zone as a high or very-high risk source woreda.
ETH:3b5e3656953f,2026-01-01,Sidama,Sidama,Yirga Alem,0.47655082,0,moderate,nearby_same_zone,monitor,36,0,0.7085871,Aleta Chuko,This woreda is in the same zone as a high or very-high risk source woreda.
ETH:f4ec750b718c,2026-01-01,SNNPR,Wolayta,Abela Abaya,0.4763154,0,moderate,nearby_same_zone,monitor,15,0,0.64755994,Ofa,This woreda is in the same zone as a high or very-high risk source woreda.
ETH:d97b8df66ad6,2026-01-01,Sidama,Sidama,Chabe Gambeltu,0.47341302,0,moderate,nearby_same_zone,monitor,36,0,0.7085871,Aleta Chuko,This woreda is in the same zone as a high or very-high risk source woreda.
ETH:c68e1cb2469c,2026-01-01,Oromia,North Shoa,Debre Libanos,0.4727811,0,moderate,nearby_same_zone,monitor,3,0,0.51986957,Dera (OR),This woreda is in the same zone as a high or very-high risk source woreda.
ETH:0e1ec08ef51a,2026-01-01,SNNPR,Gamo,Arbaminch Town,0.4719583,0,moderate,nearby_same_zone,monitor,17,0,0.6436656,Kemba Town Admin,This woreda is in the same zone as a high or very-high risk source woreda.
ETH:7d36e809b5f6,2026-01-01,Amhara,North Shewa,Eferatana Gidem,0.47177285,0,moderate,nearby_same_zone,monitor,5,0,0.5511707,Angolelana Tera,This woreda is in the same zone as a high or very-high risk source woreda.
ETH:604f403ea7d1,2026-01-01,Amhara,North Shewa,Minjar Shenkora,0.47126916,0,moderate,nearby_same_zone,monitor,5,0,0.5511707,Angolelana Tera,This woreda is in the same zone as a high or very-high risk source woreda.
ETH:708ddc58bf77,2026-01-01,Somali,Dawa,Moyalee,0.4706349,0,moderate,nearby_same_zone,monitor,4,0,0.6579683,Moyale (SM),This woreda is in the same zone as a high or very-high risk source woreda.
ETH:701d636acce7,2026-01-01,Somali,Shabele,GODE,0.46764162,0,moderate,nearby_same_zone,monitor,10,0,0.74620366,Kelafo,This woreda is in the same zone as a high or very-high risk source woreda.
ETH:ET030510,2026-01-01,Amhara,North Shewa (AM),Tarema Ber,0.46498477,0,moderate,nearby_same_zone,monitor,15,0,0.66855365,Angolelana Tera,This woreda is in the same zone as a high or very-high risk source woreda.
ETH:63f05d621eda,2026-01-01,SNNPR,Wolayta,Areka town,0.46447954,0,moderate,nearby_same_zone,monitor,15,0,0.64755994,Ofa,This woreda is in the same zone as a high or very-high risk source woreda.
ETH:2494bf623e09,2026-01-01,SNNPR,Goffa,Denibu Gofa,0.4642073,0,moderate,nearby_same_zone,monitor,5,0,0.6080605,Zala,This woreda is in the same zone as a high or very-high risk source woreda.
ETH:ET030519,2026-01-01,Amhara,North Shewa (AM),Basona Worena,0.463836,0,moderate,nearby_same_zone,monitor,15,0,0.66855365,Angolelana Tera,This woreda is in the same zone as a high or very-high risk source woreda.
ETH:ET041011,2026-01-01,Oromia,East Hararge,Deder,0.46374494,0,moderate,nearby_same_zone,monitor,10,0,0.63340354,Meyu Muleke,This woreda is in the same zone as a high or very-high risk source woreda.
ETH:07de7fe9adb6,2026-01-01,Sidama,Sidama,Wondo,0.46351653,0,moderate,nearby_same_zone,monitor,36,0,0.7085871,Aleta Chuko,This woreda is in the same zone as a high or very-high risk source woreda.
ETH:ET041312,2026-01-01,Oromia,South West Shewa,Goro (SW Shewa),0.46131966,0,moderate,nearby_same_zone,monitor,8,0,0.5864828,Ilu,This woreda is in the same zone as a high or very-high risk source woreda.
ETH:1f3b245aefc8,2026-01-01,Oromia,Shaggar City,Malka Nono,0.4607338,0,moderate,nearby_same_zone,monitor,6,0,0.6244372,Burayu sub city,This woreda is in the same zone as a high or very-high risk source woreda.
ETH:ET040825,2026-01-01,Oromia,Arsi,Asela town,0.46028295,0,moderate,nearby_same_zone,monitor,31,0,0.7121021,Diksis,This woreda is in the same zone as a high or very-high risk source woreda.
ETH:6aead906949b,2026-01-01,Afar,Afar 5,Dalefage,0.46026978,0,moderate,nearby_same_zone,monitor,7,0,0.7119824,Telalak,This woreda is in the same zone as a high or very-high risk source woreda.
ETH:ET040814,2026-01-01,Oromia,Arsi,Shirka,0.4599416,0,moderate,nearby_same_zone,monitor,31,0,0.7121021,Diksis,This woreda is in the same zone as a high or very-high risk source woreda.
ETH:01899ac92bfd,2026-01-01,SNNPR,Kembata Tembaro,Hadero Tunto,0.45911548,0,moderate,nearby_same_zone,monitor,6,0,0.5657085,Doyogena,This woreda is in the same zone as a high or very-high risk source woreda.
ETH:c0d08e464ae8,2026-01-01,Central Ethiopia,Silite,Alicho Woriro,0.45838827,0,moderate,nearby_same_zone,monitor,8,0,0.6685696,Tora town,This woreda is in the same zone as a high or very-high risk source woreda.
ETH:5dd7049cf78e,2026-01-01,SNNPR,Hadiya,Gombora,0.4574037,0,moderate,nearby_same_zone,monitor,14,0,0.6571618,Lemo,This woreda is in the same zone as a high or very-high risk source woreda.
ETH:3da1305c76d1,2026-01-01,Benishangul Gumuz,Mao-Komo,Mao-Komo/Tongo,0.4572889,0,moderate,nearby_same_zone,monitor,1,0,0.5587791,Mao-Komo,This woreda is in the same zone as a high or very-high risk source woreda.
ETH:44c929ffc4ca,2026-01-01,SNNPR,Halaba,Kulito town,0.45721525,0,moderate,nearby_same_zone,monitor,1,0,0.5757895,Weeraa Dijjoo,This woreda is in the same zone as a high or very-high risk source woreda.
ETH:cc63e5d2457d,2026-01-01,Oromia,North Shoa,Wuchale,0.45703936,0,moderate,nearby_same_zone,monitor,3,0,0.51986957,Dera (OR),This woreda is in the same zone as a high or very-high risk source woreda.
ETH:e9f1bdc0178d,2026-01-01,Sidama,Central Sidama,Yirgalem Town,0.45682052,0,moderate,nearby_same_zone,monitor,6,0,0.67127925,DALE,This woreda is in the same zone as a high or very-high risk source woreda.
ETH:ET041010,2026-01-01,Oromia,East Hararge,Goro Gutu,0.45635653,0,moderate,nearby_same_zone,monitor,10,0,0.63340354,Meyu Muleke,This woreda is in the same zone as a high or very-high risk source woreda.
ETH:3603b41e9acd,2026-01-01,Benishangul Gumuz,Asossa,Assosa town Administration,0.4561887,0,moderate,nearby_same_zone,monitor,9,0,0.6553635,Bilidigilu,This woreda is in the same zone as a high or very-high risk source woreda.
ETH:c94410686912,2026-01-01,SNNPR,Wolayta,Kindo Koysha,0.45560893,0,moderate,nearby_same_zone,monitor,15,0,0.64755994,Ofa,This woreda is in the same zone as a high or very-high risk source woreda.
ETH:412edde31189,2026-01-01,Oromia,East Hararge,Haromaya town,0.45525342,0,moderate,nearby_same_zone,monitor,10,0,0.63340354,Meyu Muleke,This woreda is in the same zone as a high or very-high risk source woreda.
ETH:e4cdf79996d1,2026-01-01,Oromia,Shaggar City,Sululta sub city,0.4552082,0,moderate,nearby_same_zone,monitor,6,0,0.6244372,Burayu sub city,This woreda is in the same zone as a high or very-high risk source woreda.
ETH:39bad9e78f1e,2026-01-01,SNNPR,Halaba,Atotii Ulo,0.45452368,0,moderate,nearby_same_zone,monitor,1,0,0.5757895,Weeraa Dijjoo,This woreda is in the same zone as a high or very-high risk source woreda.
ETH:f7dfed378032,2026-01-01,Benishangul Gumuz,Asossa,Sherkole,0.4544087,0,moderate,nearby_same_zone,monitor,9,0,0.6553635,Bilidigilu,This woreda is in the same zone as a high or very-high risk source woreda.
ETH:e457b4aa4474,2026-01-01,Amhara,North Shewa,ENSARO,0.45420998,0,moderate,nearby_same_zone,monitor,5,0,0.5511707,Angolelana Tera,This woreda is in the same zone as a high or very-high risk source woreda.
ETH:7d75516a68dd,2026-01-01,Sidama,Northern Sidama,Leku Town,0.45418867,0,moderate,nearby_same_zone,monitor,11,0,0.7484374,Borricha,This woreda is in the same zone as a high or very-high risk source woreda.
ETH:643e18cb1435,2026-01-01,Oromia,W Arsi,Dodola Town,0.45299232,0,moderate,nearby_same_zone,monitor,1,0,0.5134551,Kokosa,This woreda is in the same zone as a high or very-high risk source woreda.
ETH:5baf8c0a3454,2026-01-01,Amhara,Wag Himra,Sekota,0.4525837,0,moderate,nearby_same_zone,monitor,10,0,0.7318248,Dehana,This woreda is in the same zone as a high or very-high risk source woreda.
ETH:e3ad90587a81,2026-01-01,Oromia,North Shoa,Kimbibit,0.44989544,0,moderate,nearby_same_zone,monitor,3,0,0.51986957,Dera (OR),This woreda is in the same zone as a high or very-high risk source woreda.
ETH:3612c55b8365,2026-01-01,Oromia,Shaggar City,Sebeta sub city,0.44671932,0,moderate,nearby_same_zone,monitor,6,0,0.6244372,Burayu sub city,This woreda is in the same zone as a high or very-high risk source woreda.
ETH:99dcf7940627,2026-01-01,Amhara,S Wello,Werebabo,0.4465016,0,moderate,nearby_same_zone,monitor,4,0,0.5888631,Kutaber,This woreda is in the same zone as a high or very-high risk source woreda.
ETH:e24a4fc394ee,2026-01-01,Oromia,East Hararge,Jarso (East Hararghe),0.4452569,0,moderate,nearby_same_zone,monitor,10,0,0.63340354,Meyu Muleke,This woreda is in the same zone as a high or very-high risk source woreda.
ETH:524fd7f010aa,2026-01-01,SNNPR,Wolayta,Sodo Town,0.44466478,0,moderate,nearby_same_zone,monitor,15,0,0.64755994,Ofa,This woreda is in the same zone as a high or very-high risk source woreda.
ETH:97f889b62517,2026-01-01,SNNPR,Gamo,Chencha,0.44300696,0,moderate,nearby_same_zone,monitor,17,0,0.6436656,Kemba Town Admin,This woreda is in the same zone as a high or very-high risk source woreda.
ETH:80c0a465a42c,2026-01-01,Oromia,W Harerghe,Gemechis,0.44238907,0,moderate,nearby_same_zone,monitor,9,0,0.67082596,Tulo,This woreda is in the same zone as a high or very-high risk source woreda.
ETH:86f65cc5322e,2026-01-01,SNNPR,Silite,East Azernet Berbere,0.44144982,0,moderate,nearby_same_zone,monitor,7,0,0.5377076,Worabe,This woreda is in the same zone as a high or very-high risk source woreda.
ETH:db754aaff49a,2026-01-01,Oromia,North Shoa,Fiche town,0.4399873,0,moderate,nearby_same_zone,monitor,3,0,0.51986957,Dera (OR),This woreda is in the same zone as a high or very-high risk source woreda.
ETH:9e97599f89cd,2026-01-01,Oromia,Horo Guduru,Choman Guduru,0.43844488,0,moderate,nearby_same_zone,monitor,16,0,0.70196134,Sulula Fincha,This woreda is in the same zone as a high or very-high risk source woreda.
ETH:1db97fe75c42,2026-01-01,Oromia,E Wellega,Gobu Seyo,0.43821466,0,moderate,nearby_same_zone,monitor,6,0,0.6111743,Sibu Sire,This woreda is in the same zone as a high or very-high risk source woreda.
ETH:5a2884e9370f,2026-01-01,Oromia,W Arsi,Siraro,0.43779457,0,moderate,nearby_same_zone,monitor,1,0,0.5134551,Kokosa,This woreda is in the same zone as a high or very-high risk source woreda.
